Account,Action,Campaign,Ad group,Ad ID,Ad type,Ad status,Headline 1#Original,Headline 2#Original,Headline 3#Original,Headline 4#Original,Headline 5#Original,Headline 6#Original,Headline 7#Original,Headline 8#Original,Headline 9#Original,Headline 10#Original,Headline 11#Original,Headline 12#Original,Headline 13#Original,Headline 14#Original,Headline 15#Original,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1#Original,Description 2#Original,Description 3#Original,Description 4#Original,Description 1,Description 2,Description 3,Description 4,Final URL
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - card cases,784326430979,Responsive search ad,ENABLED,Luxury card cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury card cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury card cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury card cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - card holders,784326430970,Responsive search ad,ENABLED,Luxury leather card holders,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather card holders,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather card holders,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather card holders,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - cosmetic cases,784326430985,Responsive search ad,ENABLED,Luxury leather cosmetic cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather card holders,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather cosmetic cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather card holders,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - keyrings,784326430988,Responsive search ad,ENABLED,Luxury leather keyrings,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury leather keyrings,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather keyrings,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury leather keyrings,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - laptop cases,784326430961,Responsive search ad,ENABLED,Luxury leather laptop cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather laptop cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather laptop cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather laptop cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - luggage tags,784326430982,Responsive search ad,ENABLED,Luxury leather luggage tags,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather luggage tags,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather luggage tags,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather luggage tags,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - passport holder,784326431000,Responsive search ad,ENABLED,Luxury leather passport holder,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather passport holder,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather passport holder,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather passport holder,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/leather-goods/accessories/passport-covers
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - purses - coin purses,784326430991,Responsive search ad,ENABLED,Luxury leather coin purses,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather coin purses,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather coin purses,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather coin purses,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories/purses
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - purses - pouches,784326430973,Responsive search ad,ENABLED,Luxury leather purses,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury leather purses,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather purses,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury leather purses,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories/purses
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - travel wallets,784326430994,Responsive search ad,ENABLED,Luxury leather travel wallets,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury travel wallets,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather travel wallets,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury travel wallets,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/leather-goods/accessories/travel-wallets
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - travel wallets - currency cases,784326430964,Responsive search ad,ENABLED,Luxury leather currency cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather currency cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather currency cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather currency cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/leather-goods/accessories/travel-wallets
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - travel wallets - currency cases,784523323658,Responsive search ad,PAUSED,Luxury Travel wallets,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Shop leather travel wallets,Personalize your order today,Over 135 years of expertise,Free delivery on orders $500+,Timeless leather craftsmanship,Enjoy 20% off | Ends Sunday,,,Luxury Travel wallets,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Shop leather travel wallets,Personalize your order today,Over 135 years of expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/leather-goods/accessories/travel-wallets
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - washbags - washbags,784326430997,Responsive search ad,ENABLED,Luxury leather washbags,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather card holders,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather washbags,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather card holders,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - women purses,784326430955,Responsive search ad,ENABLED,Luxury leather purses,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury leather purses,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather purses,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop luxury leather purses,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Leather Accessories,USA - semi-brand - leather accessories - zip wallets,784326430976,Responsive search ad,ENABLED,Luxury leather multi-zip cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather multi-zip cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Luxury leather multi-zip cases,Smythson of Bond Street™,Shop luxury leather pieces,Luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Explore luxury Christmas gifts,Personalize your order today,Shop leather multi-zip cases,Over 135 Years Of Expertise,Free delivery on orders $500+,Timeless leather craftsmanship,,,,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Stationery,USA - semi-brand - Stationery - Personalised Stationery - Generic,781000775209,Responsive search ad,ENABLED,Smythson of Bond Street™,Bespoke luxury stationery,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Smythson of Bond Street™,Bespoke luxury stationery,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,"Discover our unique, beautifully crafted bespoke stationery.",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals from luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,"Discover our unique, beautifully crafted bespoke stationery.",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals from luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,https://www.smythson.com/us/accessories/all-accessories
7808690871,Edit,SMY | US | Search | Brand | Stationery,USA - semi-brand - stationery - cards - correspondence cards,781000644181,Responsive search ad,ENABLED,Smythson of Bond Street™,Luxury correspondence cards,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Smythson of Bond Street™,Luxury correspondence cards,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,"Discover our unique, beautifully handcrafted correspondence cards",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,"Discover our unique, beautifully handcrafted correspondence cards",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,https://www.smythson.com/us/stationery/cards/correspondence-cards
7808690871,Edit,SMY | US | Search | Brand | Stationery,USA - semi-brand - stationery - cards - thank you cards,781000644178,Responsive search ad,ENABLED,Smythson of Bond Street™,Luxury thank you cards,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Smythson of Bond Street™,Luxury thank you cards,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Discover our selection of hand-crafted thank you cards,Design your own suite of stationery & personalize your order with our gold Stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,Discover our selection of hand-crafted thank you cards,Design your own suite of stationery & personalize your order with our gold Stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,https://www.smythson.com/us/stationery/cards/thank-you-cards
7808690871,Edit,SMY | US | Search | Brand | Stationery,USA - semi-brand - stationery - invitations - invitations,781000644172,Responsive search ad,ENABLED,Smythson of Bond Street™,Luxury invitations,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Smythson of Bond Street™,Luxury invitations,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,"Whatever the occasion, discover our hand-engraved invitations",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,"Whatever the occasion, discover our hand-engraved invitations",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,https://www.smythson.com/us/stationery/cards/invitations
7808690871,Edit,SMY | US | Search | Brand | Stationery,USA - semi-brand - stationery - pencils - pencil cases,781000644175,Responsive search ad,ENABLED,Smythson of Bond Street™,Luxury leather pencil cases,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Smythson of Bond Street™,Luxury leather pencil cases,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Elevate your everyday with our leather pencil cases,Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,Elevate your everyday with our leather pencil cases,Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,https://www.smythson.com/us/leather-goods/accessories/pencil-cases
7808690871,Edit,SMY | US | Search | Brand | Stationery,USA - semi-brand - stationery - pencils - pencils,781000644169,Responsive search ad,ENABLED,Smythson of Bond Street™,Luxury pens & pencils,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,Smythson of Bond Street™,Luxury pens & pencils,Over 135 years of expertise,Luxury paper craftsmanship,Free delivery on orders $500+,Discover new arrivals,Enjoy complimentary returns,Personalization available,Personalize your order today,Discover gifts for him & her,Exclusive luxury gift wrapping,Uncover our latest collection,Discover timeless collections,,,"From fountain & rollerball pens to our signature gold gilded pencils, shop now",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,"From fountain & rollerball pens to our signature gold gilded pencils, shop now",Design your own suite of stationery & personalize your order with our gold stamp service.,"Discover new arrivals From luxury leather stationery, accessories, bags, notebooks & more.",Explore our bespoke stationery services for a suite that's uniquely yours.,https://www.smythson.com/us/stationery/pens-pencils
